土地位置建物門牌,編號,latitude,longitude
臺北市中山區林森北路４０９號四樓之４,RPSQMLTKJIGGFCA97DA,25.059603,121.525702
臺北市中山區林森北路２５９巷９號三樓,RPSNMLMLJIGGFCA07DA,25.054382,121.5260639
臺北市中山區長安東路一段５５之２號,RPPQMLSKJIGGFCA57DA,25.048818,121.526549
臺北市中山區新生北路三段８７巷１１號四樓,RPQOMLTJJIGGFCA47DA,25.067464,121.528454
臺北市中山區建國北路一段１５０號二樓之６,RPUQMLTKJIGGFCA18DA,25.051368,121.536321
臺北市中山區林森北路８５巷３３號六樓之５,RPPNMLOLJIGGFCA07EA,25.049598,121.526134
臺北市中山區德惠街３４號十樓之６,RPUNMLPLJIGGFCA67EA,25.0665869,121.5261865
臺北市中山區錦州街３０巷１１號十樓之５,RPSOMLQKJIGGFCA47DA,25.059428,121.524882
臺北市中山區錦州街５０號九樓之２７,RPPNMLKMJIGGFCA66DA,25.060163,121.526107
臺北市中山區民生東路二段１５５號地下,RPSNMLMJKIGGFCA07EA,25.058123,121.535773
臺北市中山區雙城街１９巷８號五樓之８,RPSNMLQJKIGGFCA47EA,25.065328,121.524851
臺北市中山區農安街２２７巷１之１號三樓,RPPQMLKMJIGGFCA96DA,25.065046,121.533954
臺北市中山區新生北路三段１號十二樓之１４,RPQNMLLJKIGGFCA66DA,25.062887,121.527991
臺北市中山區農安街８號七樓之８,RPQQMLTJJIGGFCA67DA,25.0648387,121.523335
臺北市中山區德惠街４５號九樓之６,RPUOMLTKJIGGFCA97DA,25.066743,121.526995
臺北市中山區基湖路１１６號三樓,RPRQMLLJKIGGFCA07DA,25.07828,121.56372
臺北市中山區長安東路一段５６巷７弄２８號三樓,RPTNMLMJKIGGFCA07DA,25.047036,121.529435
臺北市中山區撫順街３３號五樓之１,RPSQMLQLJIGGFCA77DA,25.0635461,121.5199966
臺北市中山區新生北路二段２８巷１號七樓之４,RPPNMLNJKIGGFCA86EA,25.053958,121.527035
臺北市中山區復興北路４４８號四樓之１,RPTOMLKMJIGGFCA17DA,25.06409,121.5441
臺北市中山區松江路２３５巷３３號六樓,RPOPMLKKJIGGFCA56DA,25.0589319,121.5349238
臺北市中山區合江街２９號五樓之２,RPQRMLMKJIGGFCA17DA,25.055379,121.539171
臺北市中山區錦州街２３巷１之１號九樓,RPPNMLTKJIGGFCA37DA,25.060632,121.525225
臺北市中山區林森北路３４９號二十樓,RPSNMLQJKIGGFCA37DA,25.056861,121.525666
臺北市中山區新生北路三段１２號九樓,RPROMLNLJIGGFCA17DA,25.06332,121.527367
臺北市中山區吉林路２９８號,RPTOMLQJKIGGFCA67EA,25.0613561,121.5301579
臺北市中山區民生東路一段４２號十二樓之８,RPVOMLQJKIGGFCA87EA,25.0579288,121.5244371
臺北市中山區長安東路一段５６巷１弄２號二樓,RPXOMLQJKIGGFCA08EA,25.047718,121.52896
臺北市中山區民生東路一段８７號三樓之３,RPVNMLRJKIGGFCA87EA,25.05831,121.527218
臺北市中山區林森北路４０９號十一樓之１２,RPXNMLNJKIGGFCA67EA,25.059603,121.525702
臺北市中山區中山北路二段９３巷１７號十三樓之５,RPWOMLQJKIGGFCA87DA,25.059378,121.524466
臺北市中山區新生北路三段５８號六樓之４,RPPNMLRJKIGGFCA17DA,25.065656,121.52738
臺北市中山區松江路７７巷２號六樓之１２,RPSOMLSJKIGGFCA67DA,25.049692,121.53332
臺北市中山區德惠街１８號十一樓之２,RPOOMLLJKIGGFCA56DA,25.0666077,121.5251101
臺北市中山區長春路１８４號八樓之４,RPPQMLTKJIGGFCA67DA,25.054605,121.534649
臺北市中山區植福路２８６巷３６號四十樓,RPUNMLNLJIGGFCA37DA,25.0814479,121.5594412
臺北市中山區植福路２８６巷３２號四十樓,RPVNMLNLJIGGFCA47DA,25.081101,121.559496
臺北市中山區林森北路２８６號十樓之２,RPPQMLRJKIGGFCA47DA,25.0557124,121.5253579
臺北市中山區中山北路二段６２巷３５號五樓之１,RPUQMLRJKIGGFCA97DA,25.056754,121.520934
臺北市中山區林森北路５８７號五樓之７,RPXQMLRJKIGGFCA28DA,25.066025,121.525833
臺北市中山區松江路３３０巷５３號九樓之１,RPSNMLSJKIGGFCA57DA,25.061231,121.531209
臺北市中山區復興北路４２８號四樓,RPSOMLQJKIGGFCA47DA,25.063209,121.544063
臺北市中山區德惠街２號十三樓之１,RPVNMLOLJIGGFCA57DA,25.066639,121.523041
臺北市中山區基湖路１５１巷３５號三樓之２,RPWOMLPLJIGGFCA87DA,25.077485,121.564793
臺北市中山區松江路２７號七樓之５,RPWPMLSJKIGGFCA28EA,25.047182,121.533177
臺北市中山區農安街２０４巷５號四樓之１,RPQNMLSJKIGGFCA47EA,25.064271,121.536325
臺北市中山區林森北路５３８號九樓之１,RPVPMLRJKIGGFCA08EA,25.063898,121.525282
臺北市中山區五常街３１號三樓,RPPRMLQJIIGGFCA27DA,25.06442,121.538521
臺北市中山區林森北路８５巷９５號七樓之３,RPXRMLTKIIGGFCA58EA,25.049179,121.528261
臺北市中山區松江路３３０巷５３號三樓之５,RPWNMLOKIIGGFCA47DA,25.061231,121.531209
臺北市中山區錦州街１７５巷２８號,RPVNMLTKIIGGFCA87DA,25.061726,121.530707
臺北市中山區松江路８號三樓之２０,RPQNMLTLIIGGFCA57EA,25.046457,121.532689
臺北市中山區南京東路三段１１２號三樓,RPQNMLPLIIGGFCA07DA,25.051638,121.540146
臺北市中山區明水路５５５號十五樓之１５,RPRPMLLLIIGGFCA96DA,25.07912,121.552066
臺北市中山區新生北路二段４０號四樓之７,RPURMLQLIIGGFCA08EA,25.054771,121.527231
臺北市中山區復興北路２號十樓之３,RPWPMLQLIIGGFCA08EA,25.0477677,121.543715
臺北市中山區長春路２４７號五樓之２,RPWOMLNKIIGGFCA57EA,25.088309,121.4692904
臺北市中山區農安街６號八樓之５,RPTNMLQLIIGGFCA47DA,25.064858,121.523225
臺北市中山區中山北路一段８４號七樓之６,RPPOMLMKIIGGFCA66DA,25.049198,121.521068
臺北市中山區林森北路４１３號八樓之２,RPSQMLSKIIGGFCA77DA,25.059762,121.525709
臺北市中山區雙城街４巷２號二樓之３,RPVNMLSLIIGGFCA97EA,25.063274,121.524256
臺北市中山區松江路１８４巷２６弄６號八樓之１,RPRPMLNKIIGGFCA17EA,25.0567156,121.530638
臺北市中山區民權東路一段３６號四樓,RPOQMLQLIIGGFCA27DA,25.0625262,121.5238583
臺北市中山區南京東路三段４８巷３６號六樓之１,RPSNMLTLIIGGFCA67DA,25.0514851,121.5383354
臺北市中山區林森北路１０７巷４３號三樓之４,RPOOMLLJJIGGFCA56EA,25.050102,121.526454
臺北市中山區林森北路６５５號八樓,RPPRMLLJJIGGFCA96EA,25.067734,121.525912
臺北市中山區中山北路二段５９巷２１號九樓之５,RPRSMLLJJIGGFCA17DA,25.0559167,121.523941
臺北市中山區南京東路二段１０８號十樓之２２,RPWOMLMJJIGGFCA37DA,25.051839,121.532169
臺北市中山區林森北路１０７巷４６號三樓之１,RPPPMLMJJIGGFCA86EA,25.049936,121.526438
臺北市中山區中山北路三段２５號二樓之６２,RPQOMLNJJIGGFCA96EA,25.065237,121.522477
臺北市中山區中山北路一段８３巷３６號五樓之２,RPXOMLOJJIGGFCA67DA,25.0497098,121.524286
臺北市中山區天祥路８０號二樓之２,RPSSMLKLIIGGFCA27DA,25.063966,121.520529
臺北市中山區新生北路三段１６號十一樓,RPQQMLSLIIGGFCA67DA,25.063456,121.527367
臺北市中山區建國北路一段９６號十三樓,RPQNMLOJJIGGFCA96EA,25.051368,121.536321
臺北市中山區長春路８８號十二樓之２,RPSPMLOJJIGGFCA37EA,25.054789,121.526949
臺北市中山區林森北路４０９號十一樓之３９,RPQOMLPJJIGGFCA17EA,25.059603,121.525702
臺北市中山區長春路８８號十二樓之５,RPPNMLSJJIGGFCA27EA,25.054789,121.526949
臺北市中山區吉林路２２巷２３號五樓之１,RPQPMLPJJIGGFCA17DA,25.061457,121.522128
臺北市中山區林森北路１０７巷９０號五樓,RPTNMLSJJIGGFCA67EA,25.063666,121.521701
臺北市中山區德惠街１８２號五樓之１,RPQPMLKLIIGGFCA86EA,25.066462,121.53217
臺北市中山區松江路８號三樓之９,RPTPMLKLIIGGFCA17EA,25.046457,121.532689
臺北市中山區南京東路三段１０８號五樓,RPXNMLRJJIGGFCA87DA,25.051641,121.540041
臺北市中山區市民大道三段１６７號七樓之２,RPRSMLSJJIGGFCA87DA,22.754743,121.146967
臺北市中山區中山北路一段５３巷８號十一樓之８,RPWOMLTJJIGGFCA08DA,25.049101,121.522127
臺北市中山區新生北路二段６８巷１５號二樓之２,RPPQMLTJJIGGFCA57DA,25.056509,121.526131
臺北市中山區林森北路６２７號九樓之３,RPPRMLTJJIGGFCA67DA,25.067016,121.525895
臺北市中山區新生北路二段６６號九樓之２８,RPRNMLLLIIGGFCA76DA,25.056114,121.527201
臺北市中山區長春路３２１號六樓之１,RPPOMLRLIIGGFCA27DA,25.0547164,121.5431668
臺北市中山區林森北路３１０巷２號六樓之６,RPTOMLTLIIGGFCA87DA,25.056174,121.5251351
臺北市中山區龍江路２９８巷２３號十樓之１,RPTQMLTJJIGGFCA97DA,25.061957,121.539354
臺北市中山區新生北路一段１０８之３號十樓之６,RPXQMLTJJIGGFCA38DA,25.04958,121.528256
臺北市中山區中原街３４號二樓,RPUOMLLJJIGGFCA17EA,25.05731,121.528792
臺北市中山區德惠街１０號九樓之４,RPVOMLLJJIGGFCA27EA,25.06657,121.52367
臺北市中山區撫順街２５號三樓之４,RPOPMLLJJIGGFCA66EA,25.06361,121.520311
臺北市中山區中山北路二段５０巷４１號,RPTQMLMJJIGGFCA37EA,25.056291,121.520926
臺北市中山區中山北路一段１０５巷１０號六樓之３,RPURMLSJJIGGFCA08DA,25.050606,121.523489
臺北市中山區林森北路２５９巷９號四樓之１５,RPUQMLKKJIGGFCA27DA,25.054382,121.5260639
臺北市中山區新生北路三段７４號十一樓之１,RPXNMLSKIIGGFCA97DA,25.066426,121.527394
臺北市中山區農安街２６號四樓之３,RPRPMLSJIIGGFCA47DA,25.064813,121.525866
臺北市中山區民生東路一段７７號十樓之７,RPQOMLOJJIGGFCA96DA,25.058266,121.526911
臺北市中山區民生東路一段２６號十樓之２,RPQQMLLKJIGGFCA96DA,25.057893,121.523761
臺北市中山區林森北路２５９巷９號之３３,RPQNMLPKJIGGFCA07DA,25.054382,121.5260639
臺北市中山區建國北路三段７１號二樓之２,RPROMLMKJIGGFCA07EA,25.064995,121.53723
臺北市中山區南京東路二段２４巷８號四樓之２,RPPPMLLJJIGGFCA76EA,25.051581,121.528869
臺北市中山區民權東路三段７２號四樓之２,RPUPMLLJJIGGFCA27EA,25.062094,121.543125
臺北市中山區長春路２８號六樓之２,RPVPMLLJJIGGFCA37EA,25.0548348,121.5247678
臺北市中山區建國北路一段１５０號十樓之１０,RPXNMLPKJIGGFCA87EA,25.051368,121.536321
臺北市中山區民權東路一段３６號六樓之６,RPQPMLPKJIGGFCA37EA,25.0625262,121.5238583
臺北市中山區雙城街４３巷７號三樓,RPXOMLQKJIGGFCA97DA,25.067553,121.524802
臺北市中山區北安路５８８巷３０弄１４號八樓,RPPNMLQKJIGGFCA07DA,25.080687,121.550463
臺北市中山區林森北路１１９巷２０號七樓之３,RPSNMLQKJIGGFCA47EA,25.050464,121.525948
臺北市中山區建國北路三段７１號八樓之３,RPPPMLQKJIGGFCA37EA,25.064995,121.53723
臺北市中山區民權東路二段１４６號十一樓之３,RPWPMLLJJIGGFCA47EA,25.0622351,121.5342359
臺北市中山區北安路８２９號五樓之５,RPXPMLLJJIGGFCA57EA,25.084784,121.556898
臺北市中山區林森北路８５巷１１號二樓之５,RPRQMLLJJIGGFCA07EA,25.049739,121.525578
臺北市中山區長春路３６６號二樓之１,RPRPMLPKJIGGFCA47EA,25.054421,121.542581
臺北市中山區錦州街２１號四樓之１,RPVNMLRKJIGGFCA77DA,25.060404,121.524953
臺北市中山區建國北路一段１５０號十二樓,RPUPMLQKJIGGFCA77DA,25.051368,121.536321
臺北市中山區松江路１６２號之１二樓,RPPRMLQKJIGGFCA47DA,25.055357,121.532819
臺北市中山區新生北路二段６８巷３０號二樓之１３,RPVPMLTJJIGGFCA08DA,25.056696,121.526221
臺北市中山區中山北路二段６２巷９號六樓,RPQOMLLJJIGGFCA66DA,25.056745,121.522014
臺北市中山區中山北路一段５３巷２４號五樓之２,RPWPMLSLIIGGFCA18DA,25.048843,121.5233902
臺北市中山區新生北路二段６６號七樓之１７,RPPQMLSLIIGGFCA57DA,25.056114,121.527201
臺北市中山區長春路２１０號三樓之２,RPPRMLNJJIGGFCA07DA,25.05463,121.53747
臺北市中山區五常街１１巷９號十樓之１,RPQNMLTJJIGGFCA37DA,25.064785,121.537902
臺北市中山區明水路６９６號四樓之５,RPSQMLTJJIGGFCA87DA,25.084547,121.5512275
臺北市中山區松江路１６２號之１地下二層,RPWQMLQKJIGGFCA08DA,25.055357,121.532819
臺北市中山區松江路１６２號三樓,RPORMLQKJIGGFCA37DA,25.055357,121.532819
臺北市中山區林森北路３０６號十樓之８,RPVQMLSKJIGGFCA28EA,25.0559867,121.525318
臺北市中山區復興北路１９２號四樓,RPPNMLSKJIGGFCA37EA,25.0556202,121.5436589
臺北市中山區雙城街４３巷７號六樓之７,RPXNMLSKJIGGFCA18EA,25.067553,121.524802
臺北市中山區民生東路一段５４號八樓之７,RPPOMLSKJIGGFCA47EA,25.057924,121.524959
臺北市中山區長春路１００號十一樓之１１,RPWOMLSKJIGGFCA18EA,25.054762,121.52795
臺北市中山區明水路３９７巷７弄５９號十三樓,RPQQMLLJJIGGFCA96EA,25.078638,121.550847
臺北市中山區長春路６７號十樓,RPTQMLLJJIGGFCA27EA,25.055058,121.526477
臺北市中山區林森北路１０５號九樓之２,RPSRMLSKJIGGFCA97DA,25.05021,121.524996
臺北市中山區林森北路６２７號九樓之７,RPWRMLSKJIGGFCA38DA,25.067016,121.525895
臺北市中山區林森北路１０７巷８１號三樓,RPXNMLTKJIGGFCA18DA,25.049794,121.52777
臺北市中山區松江路１６２號之１地下一層,RPXQMLQKJIGGFCA18DA,25.055357,121.532819
臺北市中山區林森北路１０７巷８２號五樓,RPWNMLLJJIGGFCA17DA,25.049559,121.527588
臺北市中山區民權東路二段７１巷１８號四樓,RPXQMLSJJIGGFCA28DA,25.063727,121.531598
臺北市中山區新生北路二段６８巷１５號十二樓之２,RPTRMLSKJIGGFCA08DA,25.056509,121.526131
臺北市中山區松江路７７巷２號四樓之１７,RPOOMLNLJIGGFCA86DA,25.049692,121.53332
臺北市中山區合江街３７號八樓,RPTPMLMLJIGGFCA47EA,25.065967,121.523627
臺北市中山區龍江路３３１巷８號三樓,RPXPMLMLJIGGFCA87EA,25.062852,121.541462
臺北市中山區新生北路二段９６號十一樓之２０,RPORMLLJJIGGFCA86EA,25.059136,121.527228
臺北市中山區林森北路３９９巷２１號九樓之２,RPROMLSJJIGGFCA57EA,25.059644,121.52633
臺北市中山區中山北路一段８３巷５號三樓之６,RPVOMLNLJIGGFCA67EA,25.0504673,121.522823
臺北市中山區新生北路三段８２巷１７號五樓,RPOQMLNLJIGGFCA17EA,25.067134,121.526944
臺北市中山區復興北路２１４號三樓之３,RPSOMLNLJIGGFCA27DA,25.056422,121.54358
臺北市中山區林森北路３０６號三樓之４,RPVRMLSKJIGGFCA28DA,25.0559867,121.525318
臺北市中山區新生北路二段５８巷５０號五樓之１,RPVOMLQKJIGGFCA77DA,25.055336,121.525878
臺北市中山區中山北路一段５３巷８號五樓之１３,RPPQMLPLIIGGFCA27DA,25.049101,121.522127
臺北市中山區中山北路二段１１５巷３８號四樓,RPSOMLSJJIGGFCA67EA,25.067076,121.523203
臺北市中山區民生西路１６號六樓之１１,RPUOMLSJJIGGFCA87EA,25.057703,121.52215
臺北市中山區新生北路三段１２號十一樓,RPTNMLQKJIGGFCA47DA,25.0671988,121.5357201
臺北市中山區錦州街１５９號三樓之２,RPQOMLQKJIGGFCA27DA,25.060457,121.529949
臺北市中山區林森北路９６號八樓之７,RPVSMLSJJIGGFCA28DA,25.049921,121.524667
臺北市中山區林森北路１０２號十樓之２,RPVOMLTLIIGGFCA08DA,25.050731,121.524835
臺北市中山區中山北路一段５３巷８號七樓之１３,RPUOMLNJJIGGFCA27DA,25.049101,121.522127
臺北市中山區五常街３１號三樓之１,RPTPMLPLJIGGFCA67DA,25.064858,121.523225
臺北市中山區民生東路三段１號九樓,RPXOMLSJJIGGFCA18EA,25.058179,121.537372
臺北市中山區復興北路５１６號六樓之２,RPOPMLSJJIGGFCA37EA,25.066086,121.544156
臺北市中山區興安街９１號七樓之２,RPWOMLTLJIGGFCA28DA,25.056216,121.543231
臺北市中山區民生東路一段５４號十樓之３,RPQOMLQLJIGGFCA37DA,25.057924,121.524959
臺北市中山區林森北路４０９號十二樓之４,RPTNMLKMJIGGFCA07DA,25.059603,121.525702
臺北市中山區林森北路３０６號五樓之２,RPRRMLSKJIGGFCA87DA,25.0559867,121.525318
臺北市中山區農安街２２７巷３弄１號,RPPPMLMLJIGGFCA96DA,25.065239,121.533976
臺北市中山區民權東路三段１６號六樓之１,RPWOMLQKJIGGFCA87DA,25.06208,121.540114
臺北市中山區南京東路二段１９２號五樓,RPRQMLTKIIGGFCA77DA,25.051724,121.535548
臺北市中山區松江路３８巷２３號七樓,RPSNMLPJJIGGFCA17DA,25.047677,121.531115
臺北市中山區雙城街１３巷２３號七樓之１,RPPNMLOLJIGGFCA96DA,25.0641659,121.5254126
臺北市中山區松江路１３３巷５０號五樓之５,RPRNMLTLJIGGFCA67DA,25.054315,121.5346844
臺北市中山區中山北路二段１１５巷２４號五樓,RPPPMLOLJIGGFCA17DA,25.060755,121.524584
臺北市中山區松江路１８４巷２６弄６號七樓之６,RPOPMLRKJIGGFCA27DA,25.0567156,121.530638
臺北市中山區中山北路三段３８號十一樓之１,RPSPMLMJKIGGFCA17DA,25.064752,121.524934
臺北市中山區林森北路４８３號十一樓之８,RPUPMLMJKIGGFCA37DA,25.0611441,121.5257413
臺北市中山區新生北路二段７４號九樓之８,RPOOMLTLJIGGFCA47DA,25.057135,121.527173
臺北市中山區林森北路１０７巷１２號五樓,RPTNMLNJKIGGFCA27EA,25.0801429,121.5583125
臺北市中山區民權東路三段５８號十五樓,RPROMLNJKIGGFCA17EA,25.0621611,121.5422684
臺北市中山區新生北路三段１號四樓之２１,RPSQMLTLJIGGFCA08DA,25.062887,121.527991
臺北市中山區長安東路一段５６巷７弄２０號二樓,RPSNMLNJKIGGFCA07DA,25.04725,121.52921
臺北市中山區農安街２４之３號六樓之７,RPTNMLNJKIGGFCA17DA,25.064811,121.525344
臺北市中山區八德路二段２４５號二樓,RPUOMLQKJIGGFCA67DA,25.0671455,121.5264809
臺北市中山區北安路６２１巷３號,RPSRMLSJJIGGFCA87DA,25.083017,121.548703
臺北市中山區復興北路６０號三樓之２,RPSNMLRJKIGGFCA47DA,25.0566901,121.5266692
臺北市中山區中山北路三段２７號六樓,RPSPMLSJKIGGFCA87EA,25.065352,121.522488
臺北市中山區林森北路６５５號六樓之２,RPQSMLKMQHGGFCA97EA,25.067734,121.525912
臺北市中山區南京東路一段８６號八樓之２,RPTPMLTJRHGGFCA58DA,25.051814,121.525574
臺北市中山區五常街１１巷３號十七樓,RPPOMLOKRHGGFCA67DA,25.064527,121.538121
臺北市中山區新生北路二段６６號六樓之２６,RPTOMLSLRHGGFCA68EA,25.056114,121.527201
臺北市中山區林森北路２６３號七樓之２,RPQPMLRLRHGGFCA38EA,25.0545986,121.5255575
臺北市中山區中山北路二段７７巷１４號二樓,RPVQMLSLRHGGFCA98DA,25.057369,121.524349
臺北市中山區新生北路二段６６號九樓之５,RPRRMLSLRHGGFCA68DA,25.056114,121.527201
臺北市中山區中山北路三段３０號二樓之４,RPQOMLRLRHGGFCA28EA,25.065367,121.522011
臺北市中山區中山北路二段７７巷３７號十樓之５,RPRPMLSLRHGGFCA58EA,25.057559,121.524747
臺北市中山區松江路７７巷２號二樓之６,RPUOMLTLRHGGFCA88EA,25.049692,121.53332
臺北市中山區新生北路一段４８號十三樓之２,RPOPMLTLRHGGFCA38EA,25.046292,121.531277
臺北市中山區松江路３號十五樓之１,RPROMLKMRHGGFCA77EA,25.04599,121.53314
臺北市中山區錦州街２１號七樓之２,RPOOMLTLRHGGFCA18DA,25.054382,121.5260639
臺北市中山區德惠街８號十一樓之１,RPSNMLLJIIGGFCA66DA,25.066612,121.523457
臺北市中山區雙城街３巷１２號八樓,RPWPMLLJIIGGFCA37EA,25.063215,121.52516
臺北市中山區長春路３７８號十一樓之１,RPPQMLLJIIGGFCA76EA,25.054397,121.543131
臺北市中山區明水路５３９號十樓之２,RPRPMLKKRHGGFCA67EA,25.078495,121.551778
臺北市中山區松江路８號十樓之２１,RPQOMLOJIIGGFCA86DA,25.046457,121.532689
臺北市中山區德惠街３４號八樓之２６,RPORMLLJIIGGFCA66DA,25.0665869,121.5261865
臺北市中山區林森北路１０７巷４１號三樓之７,RPSNMLPJIIGGFCA07DA,25.050114,121.52633
臺北市中山區新生北路二段７６號六樓之２,RPPQMLQJIIGGFCA27EA,25.0566901,121.5266692
臺北市中山區南京東路三段１０８號七樓,RPQPMLRJRHGGFCA08DA,25.063264,121.525154
臺北市中山區松江路３３０巷５３號八樓之３,RPPPMLMLRHGGFCA67DA,25.061231,121.531209
臺北市中山區復興北路４３６號四樓之１,RPOOMLRLRHGGFCA97DA,25.063599,121.544035
臺北市中山區明水路３９７巷７弄７號,RPQRMLQJIIGGFCA47EA,25.065328,121.524851
臺北市中山區合江街２９號四樓,RPTOMLQJIIGGFCA47EA,25.064995,121.53723
臺北市中山區民生東路二段８３號四樓之９,RPSQMLKKRHGGFCA87EA,25.058123,121.530731
臺北市中山區長春路６２號十二樓之１０,RPWOMLLJIIGGFCA17DA,25.0548211,121.5262593
臺北市中山區中山北路一段８３巷５號八樓之５,RPQSMLQJIIGGFCA47DA,25.0504673,121.522823
臺北市中山區林森北路８５巷１１號四樓,RPPQMLRJIIGGFCA27DA,25.049739,121.525578
臺北市中山區敬業二路６９巷５９號九樓之９,RPQQMLRJIIGGFCA37DA,25.082202,121.553272
臺北市中山區中原街２２號二樓之２８,RPQPMLMKIIGGFCA96EA,25.056706,121.528735
臺北市中山區新生北路二段３６號十三樓之２,RPSPMLMKIIGGFCA17EA,25.054491,121.527136
臺北市中山區林森北路４３２號八樓之７,RPPNMLMKIIGGFCA66EA,25.060169,121.525432
臺北市中山區松江路３號十五樓,RPOOMLRJIIGGFCA07EA,25.04599,121.53314
臺北市中山區農安街８號三樓之１０,RPUNMLLKIIGGFCA96DA,25.059539,121.524662
臺北市中山區南京東路三段１０６號九樓,RPRNMLNKIIGGFCA86DA,25.0648387,121.523335
臺北市中山區中山北路一段５３巷８號五樓,RPTOMLMKIIGGFCA07DA,25.049101,121.522127
臺北市中山區遼寧街１１２號六樓之６,RPVPMLMKIIGGFCA37DA,25.0526109,121.5419978
臺北市中山區松江路７６號四樓之２,RPQNMLOKIIGGFCA86DA,25.049646,121.5327692
臺北市中山區中山北路三段３０號二樓之２,RPOPMLSLRHGGFCA18DA,25.065367,121.522011
臺北市中山區五常街１１巷７號四樓,RPXNMLSLRHGGFCA88DA,25.064718,121.53791
臺北市中山區南京東路二段１０８號九樓之１１,RPOQMLOLRHGGFCA97EA,25.051839,121.532169
臺北市中山區林森北路８５巷６２號四樓之３,RPSPMLOKIIGGFCA37EA,25.049254,121.527115
臺北市中山區林森北路４５８號十一樓之１,RPPQMLOLRHGGFCA08EA,25.0609,121.52551
臺北市中山區中山北路一段１０５巷１２號四樓之２,RPQQMLOLRHGGFCA18EA,25.0505759,121.5236537
臺北市中山區明水路５５５號三樓之３５,RPRQMLOLRHGGFCA28EA,25.07912,121.552066
臺北市中山區新生北路三段１６號七樓,RPXPMLOLRHGGFCA78EA,25.063456,121.527367
臺北市中山區林森北路４８１號十樓之３,RPWQMLNLRHGGFCA58DA,25.061093,121.52601
臺北市中山區中山北路三段２９號三樓,RPUSMLNKIIGGFCA67DA,25.051839,121.532169
臺北市中山區樂群二路８８號六樓,RPXSMLSJIIGGFCA38DA,25.0797335,121.5549525
臺北市中山區南京東路三段１０８號九樓,RPQNMLNKIIGGFCA76DA,25.051641,121.540041
臺北市中山區長安東路二段５０號三樓之６,RPVNMLPKIIGGFCA47DA,25.048365,121.532224
臺北市中山區堤頂大道二段３７８號十樓之１,RPRPMLRKRHGGFCA28DA,25.0800393,121.5627566
臺北市中山區新生北路二段６６號八樓之２２,RPVQMLTLRHGGFCA09DA,25.056114,121.527201
臺北市中山區市民大道三段１６９號五樓之５,RPUOMLPKIIGGFCA57EA,22.754743,121.146967
臺北市中山區林森北路４０９號六樓之３,RPPOMLSKIIGGFCA37EA,25.059603,121.525702
臺北市中山區新生北路三段１１巷１８號,RPTQMLPKIIGGFCA67EA,25.063511,121.528399
臺北市中山區民生西路１６號六樓之４,RPUQMLPKIIGGFCA67DA,25.057703,121.52215
臺北市中山區南京東路三段１０８號十樓,RPPNMLSKIIGGFCA17DA,25.051641,121.540041
臺北市中山區林森北路２６３號十二樓,RPUNMLMKIIGGFCA07DA,25.0545986,121.5255575
臺北市中山區林森北路２６３號十二樓之１４,RPVNMLMKIIGGFCA17DA,25.0545986,121.5255575
臺北市中山區林森北路２６３號十二樓之１３,RPXNMLMKIIGGFCA37DA,25.0545986,121.5255575
臺北市中山區明水路３９７巷７弄８２號二樓之１,RPQNMLRJIIGGFCA07DA,25.078729,121.551345
臺北市中山區南京東路二段１０８號八樓之１２,RPQOMLOKIIGGFCA96DA,25.051839,121.532169
臺北市中山區長安東路一段５６巷７弄２０號四樓,RPSOMLSKIIGGFCA57DA,25.04725,121.52921
臺北市中山區林森北路８５巷３９號四樓之４,RPWNMLTKIIGGFCA97DA,25.049617,121.526268
臺北市中山區松江路３７２巷１０號四樓,RPWPMLTKIIGGFCA18DA,25.06301,121.53259
臺北市中山區明水路６７２巷３６號七樓之１,RPVRMLSLRHGGFCA09DA,25.083472,121.551714
臺北市中山區明水路５５５號九樓之９,RPPNMLKLIIGGFCA56EA,25.07912,121.552066
臺北市中山區新生北路三段４３號十樓之９,RPVNMLTKIIGGFCA97EA,25.065407,121.528041
臺北市中山區民生東路一段４２號十樓之８,RPQNMLTKIIGGFCA47EA,25.0579288,121.5244371
臺北市中山區北安路８２９號五樓之１０,RPSPMLTKIIGGFCA87EA,25.084784,121.556898
臺北市中山區林森北路５０號十一樓之８,RPXPMLKLIIGGFCA57EA,25.048317,121.52419
臺北市中山區松江路７７巷２號六樓之６,RPWPMLKLIIGGFCA37DA,25.049692,121.53332
臺北市中山區林森北路４０９號九樓之２３,RPSOMLPJIIGGFCA17DA,25.059603,121.525702
臺北市中山區農安街２０號八樓之１３,RPVOMLRJIIGGFCA67DA,25.064752,121.524934
臺北市中山區德惠街８號四樓之２,RPVNMLLLIIGGFCA17DA,25.066612,121.523457
臺北市中山區林森北路１２１號三樓之１,RPOTMLKLIIGGFCA96DA,25.050803,121.525154
臺北市中山區復興北路１７８號十六樓之１,RPTOMLLLIIGGFCA07DA,25.054245,121.543804
臺北市中山區吉林路６３號八樓,RPOSMLSKIIGGFCA57DA,25.0537756,121.5303259
臺北市中山區復興北路６６號十一樓之２,RPUPMLRLRHGGFCA68DA,25.050584,121.54378
臺北市中山區長春路２４７號三樓之８,RPXPMLLJIIGGFCA37DA,25.088309,121.4692904
臺北市中山區錦州街５０號八樓之６,RPUNMLLJIIGGFCA86DA,25.060163,121.526107
臺北市中山區新生北路二段４０號十二樓,RPOOMLNKIIGGFCA76EA,25.054771,121.527231
